Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                   2             Parserecordwhen_47720 <cycle 13> [541]
                                   1             Parserecordcase_47727 <cycle 13> [489]
                                 467             Parserecordpart_47716 <cycle 13> [266]
-----------------------------------------------
                                   5             Handleconstexpr_110266 <cycle 3> [497]
                                  93             Genconststmt_112052 <cycle 3> [388]
                                3261             Genconstsimplelist_111235 <cycle 3> [185]
[267]    0.1    0.00    0.00    3359         Genconstexpr_110262 <cycle 3> [267]
                0.00    0.00      77/483         Genrawsetdata_106559 [160]
                0.00    0.00      47/47          Transformrecordexpr_111058 [354]
                0.00    0.00      77/2955        Tobitset_64001 [297]
                0.00    0.00      77/20623       Getsize_58122 [222]
                0.00    0.00      47/47          Hassonwith_33357 [785]
                                3030             Genliteral_106513 <cycle 3> [695]
                                 252             Genconstsimplelist_111235 <cycle 3> [185]
-----------------------------------------------
                0.00    0.00     653/8749        Evalop_72014 [191]
                0.00    0.00    8096/8749        Getconstexpr_72010 <cycle 5> [38]
[268]    0.1    0.00    0.00    8749         Newintnodet_72024 [268]
                0.00    0.00    8749/12552       Newintnode_33231 [276]
                0.00    0.00    8749/75735       Skipvargenericrange_58092 [211]
                0.00    0.00    8749/6202867     Incl_4810 [48]
-----------------------------------------------
                0.00    0.00       1/46750       Sembreakorcontinue_91883 [574]
                0.00    0.00   46749/46750       Semexpr_81073 <cycle 1> [108]
[269]    0.1    0.00    0.00   46750         Lookup_68051 [269]
                0.00    0.00   46750/125266      Symtabget_36126 [210]
                0.00    0.00   46750/73977       Intsetcontains_33421 [682]
-----------------------------------------------
                0.00    0.00       4/81173       Parsesection_47693 [100]
                0.00    0.00       9/81173       Parseincludestmt_47480 [498]
                0.00    0.00      17/81173       Parseasm_47575 [511]
                0.00    0.00      21/81173       Parsefile_47007 [69]
                0.00    0.00      55/81173       Parserecordorobject_47742 [254]
                0.00    0.00      64/81173       Accexpr_47265 [483]
                0.00    0.00      68/81173       Parsetypedesck_47284 <cycle 12> [436]
                0.00    0.00     104/81173       Parserecordpart_47716 <cycle 13> [266]
                0.00    0.00     874/81173       Parseidentcolonequals_47592 <cycle 12> [136]
                0.00    0.00     944/81173       Parseiforwhen_47512 <cycle 11> [112]
                0.00    0.00     999/81173       Identwithpragma_47586 [296]
                0.00    0.00    1665/81173       Exprcoloneqexpr_47303 <cycle 12> [294]
                0.00    0.00    1896/81173       Parseroutine_47672 <cycle 11> [85]
                0.00    0.00    7828/81173       Parsestmt_47023 <cycle 11> [39]
                0.00    0.00    8055/81173       Identorliteral_47394 <cycle 12> [65]
                0.00    0.00   28575/81173       Parsesymbol_47253 [137]
                0.00    0.00   29995/81173       Primary_47399 <cycle 12> [83]
[270]    0.1    0.00    0.00   81173         Newnodep_47169 [270]
                0.00    0.00   81173/219715      Getlineinfo_45294 [207]
-----------------------------------------------
                                3050             Semstmt_81096 <cycle 1> [400]
[271]    0.1    0.00    0.00    3050         Semif_91692 <cycle 1> [271]
                0.00    0.00    4167/18917       Closescope_68019 [201]
                0.00    0.00    4167/18977       Openscope_36156 [247]
                0.00    0.00    3949/1470749     Sonslen_33321 [107]
                0.00    0.00    3268/43998       Checksonslen_67095 [335]
                0.00    0.00    3848/4088565     Addzct_4640 [149]
                0.00    0.00       2/722502      Addson_33341 [32]
                0.00    0.00       2/18229       Newnodeit_33259 [249]
                0.00    0.00    3268/116732      Skipvargeneric_58089 [678]
                                4167             Semstmt_81096 <cycle 1> [400]
                                3268             Semexpr_81073 <cycle 1> [108]
-----------------------------------------------
                0.00    0.00       1/10653       scannerInit [645]
                0.00    0.00       2/10653       Definesymbol_39006 [605]
                0.00    0.00       7/10653       Systypefromname_62046 [607]
                0.00    0.00       8/10653       Parsesymbol_47253 [137]
                0.00    0.00       8/10653       Initdefines_39002 [542]
                0.00    0.00      22/10653       Semtypenode_81091 <cycle 1> [181]
                0.00    0.00      24/10653       Undefsymbol_39009 [575]
                0.00    0.00      25/10653       Addresult_82408 [488]
                0.00    0.00      38/10653       Whichkeyword_41533 [559]
                0.00    0.00      60/10653       Newmodule_129076 [422]
                0.00    0.00      80/10653       Semfor_93471 <cycle 1> [312]
                0.00    0.00      99/10653       Parseassignment_46195 [394]
                0.00    0.00     428/10653       Transformfor_126960 <cycle 2> [167]
                0.00    0.00    1118/10653       Semprocaux_95271 <cycle 1> [104]
                0.00    0.00    1764/10653       Semasgn_92399 <cycle 1> [164]
                0.00    0.00    1986/10653       Transformcontinue_126215 <cycle 2> [159]
                0.00    0.00    4983/10653       Lookupinrecordandbuildcheck_88731 <cycle 1> [93]
[272]    0.1    0.00    0.00   10653         Getident_31018 [272]
                0.00    0.00   10653/37575       Getnormalizedhash_22037 [214]
                0.00    0.00   10653/189821      Getident_31025 [166]
-----------------------------------------------
                0.00    0.00    5870/5870        Identorliteral_47394 <cycle 12> [65]
[273]    0.1    0.00    0.00    5870         Newstrnodep_47206 [273]
                0.00    0.00    5870/1192015     copyString [27]
                0.00    0.00    5870/448707      Newnodei_33255 [51]
                0.00    0.00    5870/219715      Getlineinfo_45294 [207]
-----------------------------------------------
                0.00    0.00    1465/1465        Semarrayconstr_87316 <cycle 1> [171]
[274]    0.1    0.00    0.00    1465         Makerangetype_67082 [274]
                0.00    0.00    2930/722502      Addson_33341 [32]
                0.00    0.00    2930/12552       Newintnode_33231 [276]
                0.00    0.00    1465/22804       Newtype_33224 [197]
                0.00    0.00    1465/40603       Addson_33345 [162]
                0.00    0.00    1465/448707      Newnodei_33255 [51]
                0.00    0.00    1465/20177       Getsystype_62008 [602]
                0.00    0.00    1465/67448       Getcurrowner_33443 [683]
-----------------------------------------------
                                 604             Expr_106838 <cycle 3> [193]
[275]    0.1    0.00    0.00     604         Genarrayelem_107794 <cycle 3> [275]
                0.00    0.00     604/182611      Ropef_30071 [17]
                0.00    0.00     726/10925       Intliteral_106333 [225]
                0.00    0.00     122/119355      Appf_30076 [19]
                0.00    0.00     726/10297       Rdcharloc_106676 [280]
                0.00    0.00     604/75735       Skipvargenericrange_58092 [211]
                0.00    0.00     404/13841       Lastord_58004 [414]
                0.00    0.00     604/138994      Rdloc_106646 [337]
                0.00    0.00     818/28739       Firstord_58001 [474]
                0.00    0.00     122/5372235     unsureAsgnRef [71]
                0.00    0.00     604/19872       Skipptrsgeneric_58095 [696]
                0.00    0.00     604/116732      Skipvargeneric_58089 [678]
