Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     127/344047      Copynode_33373 [57]
                0.00    0.00      77/254329      Initidtable_33272 [70]
                0.00    0.00     320/382034      asgnRef [144]
                0.00    0.00      52/1526        Changetype_87143 [429]
                0.00    0.00       2/24557       Implicitconv_83243 [75]
                0.00    0.00     231/5372429     unsureAsgnRef [79]
                0.00    0.00      75/4334510     Sametype_58051 <cycle 8> [51]
                0.00    0.00     268/44002       Checksonslen_67095 [401]
                0.00    0.00     127/1470811     Sonslen_33321 [198]
                                 268             Semidentwithpragma_81054 <cycle 1> [395]
                                 268             Semexprwithtype_81080 <cycle 1> [288]
                                  77             Semtypenode_81091 <cycle 1> [218]
                                  50             Semarray_84468 <cycle 1> [402]
                                   1             Semset_84280 <cycle 1> [240]
-----------------------------------------------
                                  75             Gennew_108629 <cycle 3> [412]
                                1373             Genproc_106325 <cycle 3> [64]
                                3437             Genvarstmt_111957 <cycle 3> [172]
[287]    0.1    0.00    0.00    4885         Genobjectinit_108595 <cycle 3> [287]
                0.00    0.00    4885/4885        Analyseobjectwithtypefield_58143 [311]
                0.00    0.00      90/119361      Appf_30076 [20]
                0.00    0.00      57/182619      Ropef_30071 [18]
                0.00    0.00     162/71240       App_30038 [100]
                0.00    0.00     252/5372429     unsureAsgnRef [79]
                0.00    0.00      89/139004      Rdloc_106646 [337]
                0.00    0.00       1/3480        Addrloc_106663 [301]
                0.00    0.00     162/86539       Skipgeneric_58080 [681]
                                  90             Gentypeinfo_105302 <cycle 3> [243]
                                   8             Usemagic_104251 <cycle 3> [295]
-----------------------------------------------
                                   2             Semrecordnodeaux_85186 <cycle 1> [324]
                                   4             Semenum_84063 <cycle 1> [224]
                                  29             Semstmtlistexpr_90775 <cycle 1> [600]
                                  31             Semdiscard_91827 <cycle 1> [642]
                                  32             Semraise_93871 <cycle 1> [640]
                                  42             Semsizeof_86837 <cycle 1> [597]
                                  74             Semyield_92951 <cycle 1> [451]
                                  97             Semwhen_91583 <cycle 1> [469]
                                 130             Semrangeaux_84352 <cycle 1> [408]
                                 167             Semcast_86710 <cycle 1> [364]
                                 211             Semlowhigh_86764 <cycle 1> [502]
                                 247             Semconv_86664 <cycle 1> [346]
                                 268             Semconst_93309 <cycle 1> [286]
                                 302             Semord_88401 <cycle 1> [534]
                                 458             Semfor_93471 <cycle 1> [305]
                                 470             Semcase_92191 <cycle 1> [281]
                                 505             Semwhile_92116 <cycle 1> [378]
                                 514             Semconstexpr_81100 <cycle 1> [384]
                                 535             Semreturn_92732 <cycle 1> [339]
                                 607             Semexpr_81073 <cycle 1> [96]
                                1085             Semincsucc_88242 <cycle 1> [342]
                                1353             Semarrayconstr_87316 <cycle 1> [169]
                                3803             Sembranchexpr_85050 <cycle 1> [248]
                                4266             Semarrayaccess_89410 <cycle 1> [217]
                               13692             Semasgn_92399 <cycle 1> [170]
                               14048             Semfieldaccess_88958 <cycle 1> [186]
                               14186             Semsetconstr_90008 <cycle 1> [83]
[288]    0.1    0.00    0.00   57158         Semexprwithtype_81080 <cycle 1> [288]
                0.00    0.00    2899/722532      Addson_33341 [25]
                0.00    0.00    2899/18231       Newnodeit_33259 [237]
                               57158             Semexpr_81073 <cycle 1> [96]
-----------------------------------------------
                0.00    0.00     286/286         Genstmts_106329 <cycle 3> [98]
[289]    0.1    0.00    0.00     286         Genbreakstmt_112463 [289]
                0.00    0.00     286/23142       Genlinedir_111762 [62]
                0.00    0.00     286/119361      Appf_30076 [20]
                0.00    0.00     286/87564       Torope_30054 [91]
                0.00    0.00     286/5372429     unsureAsgnRef [79]
                0.00    0.00     286/1091        Finishtrystmt_111873 [577]
-----------------------------------------------
                0.00    0.00     319/319         Gentypeinfoauxbase_105333 <cycle 3> [226]
[290]    0.1    0.00    0.00     319         Allocmemti_105322 [290]
                0.00    0.00     319/319         Getnimtype_105314 [330]
                0.00    0.00     319/119361      Appf_30076 [20]
                0.00    0.00     319/5372429     unsureAsgnRef [79]
-----------------------------------------------
                0.00    0.00    1429/1429        Newhiddenaddrtaken_87695 [268]
[291]    0.1    0.00    0.00    1429         Makevartype_67069 [291]
                0.00    0.00    1429/22804       Newtype_33224 [146]
                0.00    0.00    1429/40603       Addson_33345 [131]
                0.00    0.00    1429/67448       Getcurrowner_33443 [685]
-----------------------------------------------
                0.00    0.00     117/37446       Getstring_45648 [308]
                0.00    0.00    5435/37446       Scancomment_45734 [230]
                0.00    0.00   31894/37446       Skip_45758 [138]
[292]    0.1    0.00    0.00   37446         Handlecrlf_45640 [292]
                0.00    0.00   37313/37313       Handlelf_44047 [297]
                0.00    0.00     519/220303      Newlineinfo_25609 [145]
                0.00    0.00   37435/259969      Getcolnumber_44038 [672]
                0.00    0.00     519/580         Limessage_25597 [750]
                0.00    0.00     122/122         Handlecr_44042 [771]
-----------------------------------------------
                                   2             Parsetypedesck_47284 <cycle 12> [425]
                                  40             Parseidentcolonequals_47592 <cycle 12> [125]
                0.00    0.00      34/35502       Simplestmt_47760 [42]
                0.00    0.00     127/35502       Identwithpragma_47586 [277]
                0.00    0.00     633/35502       Parseroutine_47672 <cycle 11> [95]
[293]    0.1    0.00    0.00     836         Parsepragma_47444 <cycle 12> [293]
                0.00    0.00    2278/295979      Rawgettok_45285 [54]
                0.00    0.00    1385/722532      Addson_33341 [25]
                0.00    0.00     836/448725      Newnodei_33255 [53]
                0.00    0.00    1373/119489      Getsymbol_45679 [194]
                0.00    0.00     836/219723      Getlineinfo_45294 [154]
                0.00    0.00      23/2811        Scancomment_45734 [230]
                0.00    0.00    2758/203432      Skipcomment_47104 [314]
                0.00    0.00     212/32799       Getoperator_45691 [274]
                                1385             Exprcoloneqexpr_47303 <cycle 12> [272]
-----------------------------------------------
                0.00    0.00     255/26890       wordrecgInit [533]
